Timestamp,Engine_Temperature,Engine_RPM,Oil_Pressure
2024-02-01 00:00:56,92.61596026884837,7001.464125106363,77.03291048820356
2024-02-01 00:00:57,89.92331678991665,4541.888397770468,106.91635311425767
2024-02-01 00:00:58,121.36202288011486,14367.322694190292,37.00291747102328
2024-02-01 00:00:59,98.85186909025187,4077.9622246925646,32.246451359487345
2024-02-01 00:01:00,126.62797220233855,6761.7175820516995,65.59770842089625
2024-02-01 00:01:01,107.09089830201799,7702.865201637735,51.86722446534632
2024-02-01 00:01:02,87.42803981326838,8553.507710819697,45.873689489952284
2024-02-01 00:01:03,83.95279449434304,3142.845032325161,104.62819412802227
2024-02-01 00:01:04,105.58815502761992,4621.974518126823,66.49890688639468
2024-02-01 00:01:05,129.50628118807595,5445.604315736266,37.00166507464371
2024-02-01 00:01:06,106.2412617668146,10481.513675968301,98.87295870168431
2024-02-01 00:01:07,90.74892823969373,13825.623407943454,47.07373935990347
2024-02-01 00:01:08,113.94985402166557,13403.053276836743,58.82220672367242
2024-02-01 00:01:09,104.92261494854631,2383.1849464268957,45.46143573184936
2024-02-01 00:01:10,120.10393877760626,11596.376759444354,56.2134826440134
2024-02-01 00:01:11,83.26258531476911,10175.372756539658,32.5688000271295
2024-02-01 00:01:12,117.61768258453836,15743.40734851921,47.42085114633269
2024-02-01 00:01:13,93.52349570927737,8369.1454106391,63.923208781979625
2024-02-01 00:01:14,129.9004228982306,9838.040773618264,81.4220872364048
2024-02-01 00:01:15,83.12157688405708,2763.4663357956765,87.78419561912443
2024-02-01 00:01:16,94.50633558924918,7555.539266906881,59.26227222219933
2024-02-01 00:01:17,127.18916093748369,11714.879035654694,82.46500353866696
2024-02-01 00:01:18,115.80850337915217,15048.702832282403,87.30444578253852
2024-02-01 00:01:19,104.50905267228785,10342.899583096025,96.32223033362212
2024-02-01 00:01:20,125.93026408358799,8151.602612987639,44.116734946307155
2024-02-01 00:01:21,82.2482503669071,13015.142601607635,69.2453074794318
2024-02-01 00:01:22,110.11395440852793,12550.170840055429,85.12575001491729
2024-02-01 00:01:23,103.48724336937295,3831.4794863787056,109.837693607557
2024-02-01 00:01:24,84.41371051785978,2435.551151224193,107.24923873721261
2024-02-01 00:01:25,80.23283331545915,3816.7457923717884,69.4018092651703
2024-02-01 00:01:26,104.58893723312674,2339.5021486558726,75.74122073967317
2024-02-01 00:01:27,116.856119444252,5458.238150490847,103.53077376583406
2024-02-01 00:01:28,122.24954035132069,11137.725360097873,74.70641468530306
2024-02-01 00:01:29,120.79319838518686,4203.092763450327,97.22648146793703
2024-02-01 00:01:30,82.03213655822252,6323.410737731798,37.19286156344694
2024-02-01 00:01:31,102.68494349139765,4324.844470815355,45.0954144871977
2024-02-01 00:01:32,93.58362008628808,8300.417108951908,76.66868496996028
2024-02-01 00:01:33,82.1902766695751,12336.759647984538,65.25000984016728
2024-02-01 00:01:34,103.23462912966318,13291.3165241241,51.00244850469642
2024-02-01 00:01:35,100.37967831353889,6555.704608308513,53.725408002973516
2024-02-01 00:01:36,104.66652839591974,3786.9209038366776,47.769027313430726
2024-02-01 00:01:37,109.92170351849143,14787.434558918028,84.02801465759727
2024-02-01 00:01:38,95.13036962862064,13044.977614201473,89.4508539069121
2024-02-01 00:01:39,103.94182577701787,10025.693924811507,43.56321367365389
